palavra,canonicidade,tonicidade
duplica,False,paroxítona
duplicai,False,oxítona
duplico,False,paroxítona
duplicou,False,oxítona
duplicá,False,oxítona
duplo,False,paroxítona
duplos,False,paroxítona
duquesa,False,paroxítona
dura,True,paroxítona
durabilidade,True,paroxítona
durada,True,paroxítona
durado,True,paroxítona
durai,False,oxítona
duramo,True,paroxítona
durando,False,paroxítona
durante,False,paroxítona
durar,False,oxítona
durara,True,paroxítona
duraremo,True,paroxítona
durarmo,False,paroxítona
durará,True,oxítona
duras,False,paroxítona
durasse,False,paroxítona
duraste,False,paroxítona
durava,True,paroxítona
dure,True,paroxítona
durei,False,oxítona
duremo,True,paroxítona
dures,False,paroxítona
dureza,True,paroxítona
durinho,False,paroxítona
durma,False,paroxítona
durmamo,False,paroxítona
durmas,False,paroxítona
durmo,False,paroxítona
duro,True,paroxítona
duros,False,paroxítona
durou,False,oxítona
durá,True,oxítona
duto,True,paroxítona
dutos,False,paroxítona
duvida,True,paroxítona
duvidada,True,paroxítona
duvidado,True,paroxítona
duvidamo,True,paroxítona
duvidara,True,paroxítona
duvidaremo,True,paroxítona
duvidará,True,oxítona
duvidava,True,paroxítona
duvide,True,paroxítona
duvidemo,True,paroxítona
duvido,True,paroxítona
duvidosa,True,paroxítona
duvidoso,True,paroxítona
duvidá,True,oxítona
dádiva,True,proparoxítona
dálmata,False,proparoxítona
débil,False,paroxítona
débito,True,proparoxítona
década,True,proparoxítona
décima,True,proparoxítona
décimo,True,proparoxítona
décuplo,False,proparoxítona
dédalo,True,proparoxítona
dérmica,False,proparoxítona
dérmico,False,proparoxítona
déspota,False,proparoxítona
dêem,False,paroxítona
dígito,True,proparoxítona
dínamo,True,proparoxítona
díspar,False,paroxítona
dívida,True,proparoxítona
dízima,True,proparoxítona
dízimo,True,proparoxítona
dóis,False,paroxítona
dólar,False,paroxítona
dórica,True,proparoxítona
dórico,True,proparoxítona
dúvida,True,proparoxítona
eclusa,False,paroxítona
ecléticas,False,proparoxítona
ecléticos,False,proparoxítona
eco,False,paroxítona
ectásicas,False,proparoxítona
ectásicos,False,proparoxítona
eczema,False,paroxítona
ecóloga,False,proparoxítona
ecólogo,False,proparoxítona
ecônomo,False,proparoxítona
edifica,False,paroxítona
edifico,False,paroxítona
edificá,False,oxítona
editada,False,paroxítona
editado,False,paroxítona
editamo,False,paroxítona
editara,False,paroxítona
editará,False,oxítona
editava,False,paroxítona
editemo,False,paroxítona
editora,False,paroxítona
editore,False,paroxítona
editoro,False,paroxítona
editorá,False,oxítona
educada,False,paroxítona
educado,False,paroxítona
educamo,False,paroxítona
educara,False,paroxítona
educará,False,oxítona
educava,False,paroxítona
eduquei,False,oxítona
edícula,False,proparoxítona
efeito,False,paroxítona
efemina,False,paroxítona
efemine,False,paroxítona
efemino,False,paroxítona
efeminá,False,oxítona
efetiva,False,paroxítona
efetive,False,paroxítona
efetivo,False,paroxítona
efetivá,False,oxítona
efetuai,False,oxítona
efetuei,False,oxítona
efetuou,False,oxítona
efusiva,False,paroxítona
efusivo,False,paroxítona
efêmera,False,proparoxítona
efêmero,False,proparoxítona
ego,False,paroxítona
eira,False,paroxítona
eixo,False,paroxítona
ejacula,False,paroxítona
ejacule,False,paroxítona
ejaculo,False,paroxítona
ejaculá,False,oxítona
ejetada,False,paroxítona
ejetado,False,paroxítona
ejetamo,False,paroxítona
ejetara,False,paroxítona
ejetará,False,oxítona
ejetava,False,paroxítona
ejetemo,False,paroxítona
ejetora,False,paroxítona
ela,False,paroxítona
elabora,False,paroxítona
elabore,False,paroxítona
elaboro,False,paroxítona
elaborá,False,oxítona
ele,False,paroxítona
elegemo,False,paroxítona
elegera,False,paroxítona
elegerá,False,oxítona
elegida,False,paroxítona
elegido,False,paroxítona
eleita,False,paroxítona
eleito,False,paroxítona
elejamo,False,paroxítona
eletiva,False,paroxítona
eletivo,False,paroxítona
elevada,False,paroxítona
elevado,False,paroxítona
elevamo,False,paroxítona
elevara,False,paroxítona
elevará,False,oxítona
elevava,False,paroxítona
elevemo,False,paroxítona
elimina,False,paroxítona
elimine,False,paroxítona
elimino,False,paroxítona
eliminá,False,oxítona
elo,False,paroxítona
elucida,False,paroxítona
elucide,False,paroxítona
elucido,False,paroxítona
elucidá,False,oxítona
ema,False,paroxítona
emanada,False,paroxítona
emanado,False,paroxítona
emanamo,False,paroxítona
emanara,False,paroxítona
emanará,False,oxítona
emanava,False,paroxítona
emanemo,False,paroxítona
embace,False,paroxítona
embacemos,False,paroxítona
embala,False,paroxítona
embaladas,False,paroxítona
embalados,False,paroxítona
embalamos,False,paroxítona
embalaras,False,paroxítona
embalares,False,paroxítona
embalarás,False,oxítona
embalavas,False,paroxítona
embale,False,paroxítona
embalemos,False,paroxítona
embalo,False,paroxítona
embalá,False,oxítona
embaraces,False,paroxítona
embaraçar,False,oxítona
embaraças,False,paroxítona
embaraços,False,paroxítona
embasa,False,paroxítona
embasadas,False,paroxítona
embasados,False,paroxítona
embasamos,False,paroxítona
embasaras,False,paroxítona
embasares,False,paroxítona
embasarás,False,oxítona
embasavas,False,paroxítona
embase,False,paroxítona
embasemos,False,paroxítona
embaso,False,paroxítona
embasá,False,oxítona
embata,False,paroxítona
embatamos,False,paroxítona
embate,False,paroxítona
embatemos,False,paroxítona
embateras,False,paroxítona
embateres,False,paroxítona
embaterás,False,oxítona
embati,False,oxítona
embatidas,False,paroxítona
embatidos,False,paroxítona
embato,False,paroxítona
embatê,False,oxítona
embaça,False,paroxítona
embaçadas,False,paroxítona
embaçados,False,paroxítona
embaçamos,False,paroxítona
embaçaras,False,paroxítona
embaçares,False,paroxítona
embaçarás,False,oxítona
embaçavas,False,paroxítona
embaço,False,paroxítona
embaçá,False,oxítona
embeba,False,paroxítona
embebamos,False,paroxítona
embebe,False,paroxítona
embebemos,False,paroxítona
embeberas,False,paroxítona
embeberes,False,paroxítona
embeberás,False,oxítona
embebi,False,oxítona
embebidas,False,paroxítona
embebidos,False,paroxítona
embebo,False,paroxítona
embebê,False,oxítona
embelezar,False,oxítona
embelezas,False,paroxítona
embelezes,False,paroxítona
embevecer,False,oxítona
embeveces,False,paroxítona
embeveças,False,paroxítona
emboca,False,paroxítona
embocadas,False,paroxítona
embocados,False,paroxítona
embocamos,False,paroxítona
embocaras,False,paroxítona
embocares,False,paroxítona
embocarás,False,oxítona
embocavas,False,paroxítona
emboco,False,paroxítona
embocá,False,oxítona
embola,False,paroxítona
emboladas,False,paroxítona
embolados,False,paroxítona
embolamos,False,paroxítona
embolaras,False,paroxítona
embolares,False,paroxítona
embolarás,False,oxítona
embolavas,False,paroxítona
embole,False,paroxítona
embolemos,False,paroxítona
embolo,False,paroxítona
embolá,False,oxítona
embonecar,False,oxítona
embonecas,False,paroxítona
embora,False,paroxítona
embota,False,paroxítona
embotadas,False,paroxítona
embotados,False,paroxítona
embotamos,False,paroxítona
embotaras,False,paroxítona
embotares,False,paroxítona
embotarás,False,oxítona
embotavas,False,paroxítona
embote,False,paroxítona
embotemos,False,paroxítona
emboto,False,paroxítona
embotá,False,oxítona
embutidas,False,paroxítona
embutidos,False,paroxítona
emirado,False,paroxítona
emitamo,False,paroxítona
emitida,False,paroxítona
emitido,False,paroxítona
emitimo,False,paroxítona
emitira,False,paroxítona
emitirá,False,oxítona
emotiva,False,paroxítona
emotivo,False,paroxítona
empaca,False,paroxítona
empacadas,False,paroxítona
empacados,False,paroxítona
empacamos,False,paroxítona
empacaras,False,paroxítona
empacares,False,paroxítona
empacarás,False,oxítona
empacavas,False,paroxítona
empaco,False,paroxítona
empacotar,False,oxítona
empacotas,False,paroxítona
empacotes,False,paroxítona
empacá,False,oxítona
empada,False,paroxítona
empala,False,paroxítona
empaladas,False,paroxítona
empalados,False,paroxítona
empalamos,False,paroxítona
empalaras,False,paroxítona
empalares,False,paroxítona
empalarás,False,oxítona
empalavas,False,paroxítona
empale,False,paroxítona
empalemos,False,paroxítona
empalo,False,paroxítona
empalá,False,oxítona
empana,False,paroxítona
empanadas,False,paroxítona
empanados,False,paroxítona
empanamos,False,paroxítona
empanaras,False,paroxítona
empanares,False,paroxítona
empanarás,False,oxítona
empanavas,False,paroxítona
empane,False,paroxítona
empanemos,False,paroxítona
empano,False,paroxítona
empaná,False,oxítona
empapa,False,paroxítona
empapadas,False,paroxítona
empapados,False,paroxítona
empapamos,False,paroxítona
empaparas,False,paroxítona
empapares,False,paroxítona
empaparás,False,oxítona
empapavas,False,paroxítona
empape,False,paroxítona
empapemos,False,paroxítona
empapo,False,paroxítona
empapá,False,oxítona
emparedar,False,oxítona
emparedas,False,paroxítona
emparedes,False,paroxítona
empatadas,False,paroxítona
empatados,False,paroxítona
empate,False,paroxítona
empato,False,paroxítona
empavonar,False,oxítona
empavonas,False,paroxítona
empavones,False,paroxítona
empena,False,paroxítona
empenadas,False,paroxítona
empenados,False,paroxítona
empenamos,False,paroxítona
empenaras,False,paroxítona
empenares,False,paroxítona
empenarás,False,oxítona
empenavas,False,paroxítona
empene,False,paroxítona
empenemos,False,paroxítona
empeno,False,paroxítona
empená,False,oxítona
empepinar,False,oxítona
empepinas,False,paroxítona
empepines,False,paroxítona
empina,False,paroxítona
empinadas,False,paroxítona
empinados,False,paroxítona
empinamos,False,paroxítona
empinaras,False,paroxítona
empinares,False,paroxítona
empinarás,False,oxítona
empinavas,False,paroxítona
empine,False,paroxítona
empinemos,False,paroxítona
empino,False,paroxítona
empiná,False,oxítona
empipocar,False,oxítona
empipocas,False,paroxítona
empoce,False,paroxítona
empocemos,False,paroxítona
empola,False,paroxítona
empoladas,False,paroxítona
empolados,False,paroxítona
empolamos,False,paroxítona
empolaras,False,paroxítona
empolares,False,paroxítona
empolarás,False,oxítona
empolavas,False,paroxítona
empole,False,paroxítona
empolemos,False,paroxítona
empolo,False,paroxítona
empolá,False,oxítona
empoça,False,paroxítona
empoçadas,False,paroxítona
empoçados,False,paroxítona
empoçamos,False,paroxítona
empoçaras,False,paroxítona
empoçares,False,paroxítona
empoçarás,False,oxítona
empoçavas,False,paroxítona
empoço,False,paroxítona
empoçá,False,oxítona
empuxo,False,paroxítona
empíricas,False,proparoxítona
empíricos,False,proparoxítona
emudece,False,paroxítona
emudeci,False,oxítona
emudecê,False,oxítona
emudeça,False,paroxítona
emudeço,False,paroxítona
emulada,False,paroxítona
emulado,False,paroxítona
emulamo,False,paroxítona
emulara,False,paroxítona
emulará,False,oxítona
emulava,False,paroxítona
emulemo,False,paroxítona
emérita,False,proparoxítona
emérito,False,proparoxítona
enamora,False,paroxítona
enamore,False,paroxítona
enamoro,False,paroxítona
enamorá,False,oxítona
encabeces,False,paroxítona
encabelar,False,oxítona
encabelas,False,paroxítona
encabeles,False,paroxítona
encabeçar,False,oxítona
encabeças,False,paroxítona
encafifar,False,oxítona
encafifas,False,paroxítona
encafifes,False,paroxítona
encanadas,False,paroxítona
encanados,False,paroxítona
encapa,False,paroxítona
encapadas,False,paroxítona
encapados,False,paroxítona
encapamos,False,paroxítona
encaparas,False,paroxítona
encapares,False,paroxítona
encaparás,False,oxítona
encapavas,False,paroxítona
encape,False,paroxítona
encapemos,False,paroxítona
encapo,False,paroxítona
encapuzar,False,oxítona
encapuzas,False,paroxítona
encapuzes,False,paroxítona
encapá,False,oxítona
encara,False,paroxítona
encaradas,False,paroxítona
encarados,False,paroxítona
encaramos,False,paroxítona
encararas,False,paroxítona
encarares,False,paroxítona
encararás,False,oxítona
encaravas,False,paroxítona
encare,False,paroxítona
encarecer,False,oxítona
encareces,False,paroxítona
encaremos,False,paroxítona
encareças,False,paroxítona
encaro,False,paroxítona
encará,False,oxítona
encasular,False,oxítona
encasulas,False,paroxítona
encasules,False,paroxítona
encena,False,paroxítona
encenadas,False,paroxítona
encenados,False,paroxítona
encenamos,False,paroxítona
encenaras,False,paroxítona
encenares,False,paroxítona
encenarás,False,oxítona
encenavas,False,paroxítona
encene,False,paroxítona
encenemos,False,paroxítona
enceno,False,paroxítona
encená,False,oxítona
encera,False,paroxítona
enceradas,False,paroxítona
encerados,False,paroxítona
enceramos,False,paroxítona
enceraras,False,paroxítona
encerares,False,paroxítona
encerarás,False,oxítona
enceravas,False,paroxítona
encere,False,paroxítona
enceremos,False,paroxítona
encero,False,paroxítona
encerá,False,oxítona
enceta,False,paroxítona
encetadas,False,paroxítona
encetados,False,paroxítona
encetamos,False,paroxítona
encetaras,False,paroxítona
encetares,False,paroxítona
encetarás,False,oxítona
encetavas,False,paroxítona
encete,False,paroxítona
encetemos,False,paroxítona
enceto,False,paroxítona
encetá,False,oxítona
encima,False,paroxítona
encimadas,False,paroxítona
encimados,False,paroxítona
encimamos,False,paroxítona
encimaras,False,paroxítona
encimares,False,paroxítona
encimarás,False,oxítona
encimavas,False,paroxítona
encime,False,paroxítona
encimemos,False,paroxítona
encimo,False,paroxítona
encimá,False,oxítona
encorajar,False,oxítona
encorajas,False,paroxítona
encorajes,False,paroxítona
encuba,False,paroxítona
encubadas,False,paroxítona
encubados,False,paroxítona
encubamos,False,paroxítona
encubaras,False,paroxítona
encubares,False,paroxítona
encubarás,False,oxítona
encubavas,False,paroxítona
encube,False,paroxítona
encubemos,False,paroxítona
encubo,False,paroxítona
encubá,False,oxítona
encucadas,False,paroxítona
encucados,False,paroxítona
encéfalos,False,proparoxítona
endereces,False,paroxítona
endereçar,False,oxítona
endereças,False,paroxítona
endereços,False,paroxítona
endividar,False,oxítona
endividas,False,paroxítona
endivides,False,paroxítona
endurecer,False,oxítona
endureces,False,paroxítona
endureças,False,paroxítona
endêmicas,False,proparoxítona
endêmicos,False,proparoxítona
endógenas,False,proparoxítona
endógenos,False,proparoxítona
enfada,False,paroxítona
enfadadas,False,paroxítona
enfadados,False,paroxítona
enfadamos,False,paroxítona
enfadaras,False,paroxítona
enfadares,False,paroxítona
enfadarás,False,oxítona
enfadavas,False,paroxítona
enfade,False,paroxítona
enfademos,False,paroxítona
enfado,False,paroxítona
enfadá,False,oxítona
enfatizar,False,oxítona
enfatizas,False,paroxítona
enfatizes,False,paroxítona
enfeza,False,paroxítona
enfezadas,False,paroxítona
enfezados,False,paroxítona
enfezamos,False,paroxítona
enfezaras,False,paroxítona
enfezares,False,paroxítona
enfezarás,False,oxítona
enfezavas,False,paroxítona
enfeze,False,paroxítona
enfezemos,False,paroxítona
enfezo,False,paroxítona
enfezá,False,oxítona
enfisemas,False,paroxítona
enfoca,False,paroxítona
enfocadas,False,paroxítona
enfocados,False,paroxítona
enfocamos,False,paroxítona
enfocaras,False,paroxítona
enfocares,False,paroxítona
enfocarás,False,oxítona
enfocavas,False,paroxítona
enfoco,False,paroxítona
enfocá,False,oxítona
enfumaces,False,paroxítona
