palavra,canonicidade,tonicidade
concisa,False,paraxítona
conciso,False,paraxítona
concisão,False,paraxítona
conclusão,False,paraxítona
concorda,False,paraxítona
concorde,False,paraxítona
concordo,False,paraxítona
concordá,False,oxítona
concorra,False,paraxítona
concorre,False,paraxítona
concorri,False,oxítona
concorro,False,paraxítona
concorrê,False,oxítona
concursa,False,paraxítona
concurse,False,paraxítona
concurso,False,paraxítona
concursá,False,oxítona
condado,False,paraxítona
conde,False,paraxítona
condena,False,paraxítona
condenai,False,oxítona
condene,False,paraxítona
condenei,False,oxítona
condeno,False,paraxítona
condenou,False,oxítona
condensa,False,paraxítona
condense,False,paraxítona
condenso,False,paraxítona
condensá,False,oxítona
condená,False,oxítona
condes,False,paraxítona
condessa,False,paraxítona
condiga,False,paraxítona
condigno,False,paraxítona
condigo,False,paraxítona
condirei,False,oxítona
condirá,False,oxítona
condirão,False,paraxítona
condisse,False,paraxítona
condita,False,paraxítona
condito,False,paraxítona
condiz,False,oxítona
condize,False,paraxítona
condizei,False,oxítona
condizê,False,oxítona
condição,False,paraxítona
condoei,False,oxítona
condoeu,False,oxítona
condor,False,oxítona
conduta,False,paraxítona
conduto,False,paraxítona
conduz,False,oxítona
conduza,False,paraxítona
conduze,False,paraxítona
conduzi,False,oxítona
conduziu,False,oxítona
conduzo,False,paraxítona
condução,False,paraxítona
cone,True,paraxítona
conecta,False,paraxítona
conecte,False,paraxítona
conecto,False,paraxítona
conectá,False,oxítona
cones,False,paraxítona
conexa,True,paraxítona
conexidade,True,paraxítona
conexo,True,paraxítona
confere,False,paraxítona
conferi,False,oxítona
conferiu,False,oxítona
confessa,False,paraxítona
confesse,False,paraxítona
confesso,False,paraxítona
confessá,False,oxítona
confiai,False,oxítona
confiei,False,oxítona
confina,False,paraxítona
confinai,False,oxítona
confine,False,paraxítona
confinei,False,oxítona
confino,False,paraxítona
confinou,False,oxítona
confiná,False,oxítona
confiou,False,oxítona
confira,False,paraxítona
confirma,False,paraxítona
confirme,False,paraxítona
confirmo,False,paraxítona
confirmá,False,oxítona
confiro,False,paraxítona
confisca,False,paraxítona
confisco,False,paraxítona
confiscá,False,oxítona
conforma,False,paraxítona
conforme,False,paraxítona
conformo,False,paraxítona
conformá,False,oxítona
conforta,False,paraxítona
conforte,False,paraxítona
conforto,False,paraxítona
confortá,False,oxítona
confunda,False,paraxítona
confunde,False,paraxítona
confundi,False,oxítona
confundo,False,paraxítona
confusa,False,paraxítona
confuso,False,paraxítona
confusão,False,paraxítona
congela,False,paraxítona
congelai,False,oxítona
congele,False,paraxítona
congelei,False,oxítona
congelo,False,paraxítona
congelou,False,oxítona
congelá,False,oxítona
congracei,False,oxítona
congraçai,False,oxítona
congraçou,False,oxítona
congregai,False,oxítona
congregou,False,oxítona
congá,False,oxítona
congás,False,oxítona
conhece,False,paraxítona
conhecei,False,oxítona
conheceu,False,oxítona
conheci,False,oxítona
conhecê,False,oxítona
conheça,False,paraxítona
conheço,False,paraxítona
conjuga,False,paraxítona
conjugai,False,oxítona
conjugo,False,paraxítona
conjugou,False,oxítona
conjugá,False,oxítona
conjunta,False,paraxítona
conjunto,False,paraxítona
conjura,False,paraxítona
conjurai,False,oxítona
conjure,False,paraxítona
conjurei,False,oxítona
conjuro,False,paraxítona
conjurou,False,oxítona
conjurá,False,oxítona
conosco,False,paraxítona
conotativa,True,paraxítona
conotativo,True,paraxítona
consagra,False,paraxítona
consagre,False,paraxítona
consagro,False,paraxítona
consagrá,False,oxítona
conselho,False,paraxítona
consenso,False,paraxítona
consente,False,paraxítona
consenti,False,oxítona
conserta,False,paraxítona
conserte,False,paraxítona
conserto,False,paraxítona
consertá,False,oxítona
conserva,False,paraxítona
conserve,False,paraxítona
conservo,False,paraxítona
conservá,False,oxítona
consiga,False,paraxítona
consigna,False,paraxítona
consigne,False,paraxítona
consigno,False,paraxítona
consigná,False,oxítona
consigo,False,paraxítona
consinta,False,paraxítona
consinto,False,paraxítona
consista,False,paraxítona
consiste,False,paraxítona
consisti,False,oxítona
consisto,False,paraxítona
consobe,False,paraxítona
consola,False,paraxítona
consolai,False,oxítona
console,False,paraxítona
consolei,False,oxítona
consolo,False,paraxítona
consolou,False,oxítona
consolá,False,oxítona
conspirai,False,oxítona
conspirei,False,oxítona
conspirou,False,oxítona
constarei,False,oxítona
constarão,False,paraxítona
constatai,False,oxítona
constatei,False,oxítona
constatou,False,oxítona
constipai,False,oxítona
constipei,False,oxítona
constipou,False,oxítona
constituí,False,oxítona
consulta,False,paraxítona
consulte,False,paraxítona
consulto,False,paraxítona
consultá,False,oxítona
consuma,False,paraxítona
consumai,False,oxítona
consume,False,paraxítona
consumei,False,oxítona
consumi,False,oxítona
consumiu,False,oxítona
consumo,False,paraxítona
consumou,False,oxítona
consumá,False,oxítona
conta,False,paraxítona
contada,False,paraxítona
contado,False,paraxítona
contagiá,False,oxítona
contamo,False,paraxítona
contando,False,paraxítona
contanto,False,paraxítona
contar,False,oxítona
contara,False,paraxítona
contarei,False,oxítona
contarmo,False,paraxítona
contará,False,oxítona
contarão,False,paraxítona
contas,False,paraxítona
contasse,False,paraxítona
contaste,False,paraxítona
contata,False,paraxítona
contatai,False,oxítona
contate,False,paraxítona
contatei,False,oxítona
contato,False,paraxítona
contatou,False,oxítona
contatá,False,oxítona
contava,False,paraxítona
conte,False,paraxítona
contemo,False,paraxítona
contempla,False,paraxítona
contemple,False,paraxítona
contemplo,False,paraxítona
contemplá,False,oxítona
contenda,False,paraxítona
contende,False,paraxítona
contendi,False,oxítona
contendo,False,paraxítona
contendê,False,oxítona
contenha,False,paraxítona
contenho,False,paraxítona
contenta,False,paraxítona
contente,False,paraxítona
contento,False,paraxítona
contentá,False,oxítona
conter,False,oxítona
conterei,False,oxítona
conterá,False,oxítona
conterão,False,paraxítona
contes,False,paraxítona
contesta,False,paraxítona
conteste,False,paraxítona
contesto,False,paraxítona
contestá,False,oxítona
conteve,False,paraxítona
contexto,False,paraxítona
contida,False,paraxítona
contido,False,paraxítona
contigo,False,paraxítona
continha,False,paraxítona
continuá,False,oxítona
contive,False,paraxítona
conto,False,paraxítona
contorce,False,paraxítona
contorci,False,oxítona
contorcê,False,oxítona
contorna,False,paraxítona
contorne,False,paraxítona
contorno,False,paraxítona
contorná,False,oxítona
contorça,False,paraxítona
contorço,False,paraxítona
contos,False,paraxítona
contramão,False,paraxítona
contrariá,False,oxítona
contratai,False,oxítona
contratei,False,oxítona
contratou,False,oxítona
contração,False,paraxítona
contribuí,False,oxítona
contrição,False,paraxítona
controlai,False,oxítona
controlei,False,oxítona
controlou,False,oxítona
contudo,False,paraxítona
contunda,False,paraxítona
contunde,False,paraxítona
contundi,False,oxítona
contundo,False,paraxítona
conturba,False,paraxítona
conturbe,False,paraxítona
conturbo,False,paraxítona
conturbá,False,oxítona
contusão,False,paraxítona
contá,False,oxítona
contém,False,oxítona
contê,False,oxítona
contêm,False,oxítona
convence,False,paraxítona
convenci,False,oxítona
convencê,False,oxítona
convenha,False,paraxítona
convenho,False,paraxítona
convento,False,paraxítona
convença,False,paraxítona
convenço,False,paraxítona
converge,False,paraxítona
convergi,False,oxítona
conversa,False,paraxítona
converse,False,paraxítona
converso,False,paraxítona
conversá,False,oxítona
converta,False,paraxítona
converte,False,paraxítona
converti,False,oxítona
converto,False,paraxítona
convertê,False,oxítona
convexa,False,paraxítona
convexo,False,paraxítona
convicta,False,paraxítona
convicto,False,paraxítona
convida,False,paraxítona
convidai,False,oxítona
convide,False,paraxítona
convidei,False,oxítona
convido,False,paraxítona
convidou,False,oxítona
convidá,False,oxítona
convim,False,oxítona
convimo,False,paraxítona
convinda,False,paraxítona
convinde,False,paraxítona
convindo,False,paraxítona
convinha,False,paraxítona
convir,False,oxítona
convirei,False,oxítona
convirja,False,paraxítona
convirjo,False,paraxítona
convirá,False,oxítona
convirão,False,paraxítona
convite,False,paraxítona
conviva,False,paraxítona
convive,False,paraxítona
convivei,False,oxítona
conviveu,False,oxítona
convivi,False,oxítona
convivo,False,paraxítona
convivê,False,oxítona
convoca,False,paraxítona
convocai,False,oxítona
convoco,False,paraxítona
convocou,False,oxítona
convocá,False,oxítona
convosco,False,paraxítona
convém,False,oxítona
convés,False,oxítona
conífera,True,proparoxítona
cooge,False,paraxítona
coopta,False,paraxítona
coopte,False,paraxítona
coopto,False,paraxítona
cooptá,False,oxítona
coorte,False,paraxítona
coou,False,oxítona
copa,True,paraxítona
copas,False,paraxítona
copeira,False,paraxítona
copeiro,False,paraxítona
copiada,False,paraxítona
copiado,False,paraxítona
copiamo,False,paraxítona
copiara,False,paraxítona
copiará,False,oxítona
copiava,False,paraxítona
copiemo,False,paraxítona
copinho,False,paraxítona
copiosa,False,paraxítona
copioso,False,paraxítona
copista,False,paraxítona
copo,True,paraxítona
copos,False,paraxítona
copulativa,True,paraxítona
copulativo,True,paraxítona
coqueiro,False,paraxítona
cora,True,paraxítona
corada,True,paraxítona
corado,True,paraxítona
corai,False,oxítona
corajosa,True,paraxítona
corajoso,True,paraxítona
coral,False,oxítona
coramo,True,paraxítona
corando,False,paraxítona
corar,False,oxítona
corara,True,paraxítona
coraremo,True,paraxítona
corarmo,False,paraxítona
corará,True,oxítona
coras,False,paraxítona
corasse,False,paraxítona
coraste,False,paraxítona
corava,True,paraxítona
corcova,False,paraxítona
corcunda,False,paraxítona
corda,False,paraxítona
cordas,False,paraxítona
cordato,False,paraxítona
cordel,False,oxítona
cordinha,False,paraxítona
core,True,paraxítona
coreana,False,paraxítona
coreano,False,paraxítona
corei,False,oxítona
coremo,True,paraxítona
cores,False,paraxítona
coreto,True,paraxítona
coringa,False,paraxítona
corisca,False,paraxítona
corisco,False,paraxítona
coriscá,False,oxítona
corista,False,paraxítona
coriza,True,paraxítona
corja,False,paraxítona
corjas,False,paraxítona
corneta,False,paraxítona
corno,False,paraxítona
cornos,False,paraxítona
coro,True,paraxítona
coroada,False,paraxítona
coroado,False,paraxítona
coroamo,False,paraxítona
coroara,False,paraxítona
coroará,False,oxítona
coroava,False,paraxítona
coroca,True,paraxítona
coroemo,False,paraxítona
corola,True,paraxítona
coronha,False,paraxítona
coros,False,paraxítona
corou,False,oxítona
corpinho,False,paraxítona
corpo,False,paraxítona
corpos,False,paraxítona
corra,False,paraxítona
corramo,False,paraxítona
corras,False,paraxítona
corre,False,paraxítona
corremo,False,paraxítona
correndo,False,paraxítona
corrente,False,paraxítona
correr,False,oxítona
correra,False,paraxítona
correrei,False,oxítona
corrermo,False,paraxítona
correrá,False,oxítona
correrão,False,paraxítona
corres,False,paraxítona
corresse,False,paraxítona
correste,False,paraxítona
correta,False,paraxítona
correto,False,paraxítona
correção,False,paraxítona
corri,False,oxítona
corrida,False,paraxítona
corrido,False,paraxítona
corrige,False,paraxítona
corrigi,False,oxítona
corrigiu,False,oxítona
corrija,False,paraxítona
corrijo,False,paraxítona
corrimão,False,paraxítona
corro,False,paraxítona
corroei,False,oxítona
corroeu,False,oxítona
corrompa,False,paraxítona
corrompe,False,paraxítona
corrompi,False,oxítona
corrompo,False,paraxítona
corrompê,False,oxítona
corrosão,False,paraxítona
corrupta,False,paraxítona
corrupto,False,paraxítona
corrê,False,oxítona
corta,False,paraxítona
cortada,False,paraxítona
cortado,False,paraxítona
cortamo,False,paraxítona
cortando,False,paraxítona
cortante,False,paraxítona
cortar,False,oxítona
cortara,False,paraxítona
cortarei,False,oxítona
cortarmo,False,paraxítona
cortará,False,oxítona
cortarão,False,paraxítona
cortas,False,paraxítona
cortasse,False,paraxítona
cortaste,False,paraxítona
cortava,False,paraxítona
corte,False,paraxítona
corteja,False,paraxítona
cortejai,False,oxítona
corteje,False,paraxítona
cortejei,False,oxítona
cortejo,False,paraxítona
cortejou,False,oxítona
cortejá,False,oxítona
cortemo,False,paraxítona
cortes,False,paraxítona
cortesão,False,paraxítona
cortina,False,paraxítona
cortiça,False,paraxítona
cortiço,False,paraxítona
corto,False,paraxítona
cortá,False,oxítona
cortês,False,oxítona
coruja,True,paraxítona
corveta,False,paraxítona
corvo,False,paraxítona
corvos,False,paraxítona
corá,True,oxítona
corça,False,paraxítona
corças,False,paraxítona
cosa,True,paraxítona
cosamo,True,paraxítona
cosas,False,paraxítona
cose,True,paraxítona
cosei,False,oxítona
cosemo,True,paraxítona
cosendo,False,paraxítona
coser,False,oxítona
cosera,True,paraxítona
coseremo,True,paraxítona
cosermo,False,paraxítona
coserá,True,oxítona
coses,False,paraxítona
cosesse,False,paraxítona
coseste,False,paraxítona
coseu,False,oxítona
cosi,True,oxítona
cosida,True,paraxítona
cosido,True,paraxítona
cosmo,False,paraxítona
cosmos,False,paraxítona
coso,True,paraxítona
cossaco,False,paraxítona
cosseno,False,paraxítona
costa,False,paraxítona
costado,False,paraxítona
costal,False,oxítona
costas,False,paraxítona
costela,False,paraxítona
costuma,False,paraxítona
costumai,False,oxítona
costume,False,paraxítona
costumei,False,oxítona
costumo,False,paraxítona
costumou,False,oxítona
costumá,False,oxítona
costura,False,paraxítona
costurai,False,oxítona
costure,False,paraxítona
costurei,False,oxítona
costuro,False,paraxítona
costurou,False,oxítona
costurá,False,oxítona
cosê,True,oxítona
cota,True,paraxítona
cotada,True,paraxítona
cotado,True,paraxítona
cotai,False,oxítona
cotamo,True,paraxítona
cotando,False,paraxítona
cotar,False,oxítona
cotara,True,paraxítona
cotaremo,True,paraxítona
cotarmo,False,paraxítona
cotará,True,oxítona
cotas,False,paraxítona
cotasse,False,paraxítona
cotaste,False,paraxítona
cotava,True,paraxítona
cote,True,paraxítona
cotei,False,oxítona
coteja,True,paraxítona
cotejada,True,paraxítona
cotejado,True,paraxítona
cotejamo,True,paraxítona
cotejara,True,paraxítona
cotejaremo,True,paraxítona
cotejará,True,oxítona
cotejava,True,paraxítona
coteje,True,paraxítona
cotejemo,True,paraxítona
cotejo,True,paraxítona
cotejá,True,oxítona
cotemo,True,paraxítona
cotes,False,paraxítona
cotiza,True,paraxítona
cotizada,True,paraxítona
cotizado,True,paraxítona
cotizamo,True,paraxítona
cotizara,True,paraxítona
cotizaremo,True,paraxítona
cotizará,True,oxítona
cotizava,True,paraxítona
cotize,True,paraxítona
cotizemo,True,paraxítona
cotizo,True,paraxítona
cotizá,True,oxítona
coto,True,paraxítona
cotonete,True,paraxítona
cotou,False,oxítona
cotovelada,True,paraxítona
cotovelo,True,paraxítona
cotá,True,oxítona
coube,False,paraxítona
couro,False,paraxítona
couve,False,paraxítona
cova,True,paraxítona
covarde,False,paraxítona
covas,False,paraxítona
coveira,False,paraxítona
coveiro,False,paraxítona
covinha,False,paraxítona
